Exporter_ID,Industry,State,Revenue_Size_USD,lead_score
EXP_4284,Electronics,Rajasthan,54942709,82.1297488885801
EXP_1196,Pharmaceuticals,Punjab,65477976,19.702823362814247
EXP_7953,Auto Parts,Gujarat,79277465,27.278046666419886
EXP_9637,Auto Parts,Haryana,26710080,30.386953963327596
EXP_5693,Chemicals,Telangana,32682520,19.87495694755217
EXP_7821,Medical Devices,Telangana,26402272,33.535630615994116
EXP_9820,Auto Parts,Haryana,45974063,21.067921780910357
EXP_9667,Solar,Haryana,67773099,67.71573329032535
EXP_1506,Machinery,Gujarat,79474285,46.31443205185383
EXP_6996,Electronics,Maharashtra,5693444,36.025116164211106
EXP_8189,Chemicals,Delhi,31291201,48.93005936466359
EXP_7902,IT Software,Haryana,15745206,48.53816858200407
EXP_1010,Electronics,Haryana,24732543,61.411849825709155
EXP_8855,IT Software,Punjab,35225023,36.10290644187514
EXP_4764,Pharmaceuticals,Gujarat,7558540,24.76658696584521
EXP_9607,Textiles,Telangana,25685171,45.5936192263253
EXP_3110,Pharmaceuticals,Maharashtra,31188998,32.754704188999476
EXP_7056,Machinery,Delhi,66091864,28.863609229985364
EXP_1991,Solar,Gujarat,47508836,59.06434487283258
EXP_4008,Electronics,Telangana,41371851,33.05621248322004
EXP_2395,Solar,Telangana,47149718,38.464889573048794
EXP_1994,Chemicals,Karnataka,45433504,51.82085437077505
EXP_8944,Machinery,Maharashtra,62096514,16.533053768595835
EXP_3098,Chemicals,Karnataka,22700769,44.39352303997685
EXP_9711,Chemicals,Gujarat,43140448,61.61416831672015
EXP_3502,Machinery,Tamil Nadu,25241054,39.984608586060226
EXP_7198,Pharmaceuticals,Haryana,59124102,15.156422713832912
EXP_7823,Textiles,Tamil Nadu,33403493,43.32018930643406
EXP_4471,Medical Devices,Maharashtra,57162657,27.014869321719292
EXP_4600,Chemicals,Gujarat,73479074,54.141110478775346
EXP_4434,Auto Parts,Punjab,23133049,34.595364826019484
EXP_2968,Medical Devices,Gujarat,54064426,40.00786269518143
EXP_9873,Textiles,Karnataka,64847555,50.83704130422447
EXP_1984,IT Software,Punjab,2749140,40.81766654009557
EXP_2462,Pharmaceuticals,Gujarat,74312416,61.620812934879396
EXP_5385,Electronics,Karnataka,47696445,39.21817597017482
EXP_3175,Machinery,Haryana,79722856,55.118625230479765
EXP_2487,IT Software,Delhi,33072748,50.989252507724515
EXP_9606,Solar,Gujarat,30039886,50.35934991457085
EXP_2616,Auto Parts,Telangana,40117204,42.48818587440318
EXP_8868,Medical Devices,Haryana,16091586,53.35529119588788
EXP_9547,Pharmaceuticals,Haryana,565320,45.87545809653302
EXP_5380,Solar,Gujarat,2209721,28.642300973288272
EXP_6893,Solar,Telangana,6619136,46.90349000722062
EXP_1956,Auto Parts,Karnataka,4277192,30.36865346707761
EXP_4479,IT Software,Punjab,30462913,46.70836387015343
EXP_7736,Textiles,Delhi,70688774,41.563185478682485
EXP_3917,Solar,Maharashtra,23656129,45.30320115704732
EXP_2714,Solar,Gujarat,14388857,50.42236029853301
EXP_3474,Machinery,Tamil Nadu,21267247,13.716758730723544
EXP_7186,Pharmaceuticals,Punjab,20096251,28.560973438468473
EXP_6692,Medical Devices,Karnataka,1024147,35.158522550483546
EXP_4169,Solar,Rajasthan,36979232,64.96469135102471
EXP_2533,Medical Devices,Telangana,22577480,31.48699045064884
EXP_2194,Textiles,Tamil Nadu,31340419,35.71724062551765
EXP_2729,Machinery,Tamil Nadu,62593188,63.408818400242716
EXP_1705,Pharmaceuticals,Tamil Nadu,17960141,25.176661263032642
EXP_2349,Textiles,Haryana,27812753,58.5058684318575
EXP_6306,Electronics,Delhi,6743915,33.009012314392564
EXP_4451,IT Software,Tamil Nadu,77387334,45.82561861285487
EXP_6913,Medical Devices,Karnataka,16119128,56.89720455798797
EXP_6425,Medical Devices,Karnataka,25972525,43.13478416960892
EXP_1199,Chemicals,Delhi,16234421,70.04883963115904
EXP_1521,Textiles,Tamil Nadu,6286209,45.6929271874786
EXP_5465,Chemicals,Tamil Nadu,63578592,38.53990843460845
EXP_2612,Electronics,Maharashtra,27830634,28.080999978079785
EXP_1243,IT Software,Gujarat,2258598,32.51161551890471
EXP_2989,Pharmaceuticals,Karnataka,57919784,52.85969773855452
EXP_8328,Auto Parts,Gujarat,69403005,44.64637175402508
EXP_2825,Medical Devices,Maharashtra,55065422,49.58234228554126
EXP_3388,Textiles,Rajasthan,65889873,71.3047684085724
EXP_6614,IT Software,Telangana,46908499,31.115096409369713
EXP_9765,Solar,Karnataka,36769535,47.731707513748134
EXP_1937,Auto Parts,Gujarat,40374980,33.070251189611746
EXP_9970,Textiles,Gujarat,73439239,32.67047595646132
EXP_4247,Medical Devices,Rajasthan,6590790,66.3931856676698
EXP_3074,Solar,Karnataka,2231969,56.793176878887984
EXP_2206,Machinery,Maharashtra,69645441,33.87891054422615
EXP_5721,Chemicals,Rajasthan,51238686,55.4894122504609
EXP_9257,Electronics,Tamil Nadu,76273822,38.60479784662806
EXP_8030,Engineering,Telangana,33754347,62.43693050583443
EXP_8443,Medical Devices,Gujarat,28375003,39.916904391554375
EXP_5553,Textiles,Rajasthan,53277261,36.35829319595117
EXP_6539,Textiles,Punjab,1406172,72.13870907198847
EXP_7537,Medical Devices,Telangana,59030317,46.145354333820556
EXP_9917,Medical Devices,Tamil Nadu,1562096,33.76482084972579
EXP_9924,Chemicals,Karnataka,38830009,69.08167332617263
EXP_5882,Auto Parts,Gujarat,23936077,63.598995775871735
EXP_4186,Electronics,Maharashtra,50535198,46.8596305768321
EXP_8623,Electronics,Maharashtra,71398877,42.74615560679299
EXP_6633,Chemicals,Maharashtra,15754152,58.0498547914418
EXP_6317,Electronics,Telangana,2776519,37.22043470281797
EXP_9202,Engineering,Haryana,74504907,44.40953316306114
EXP_1037,Pharmaceuticals,Maharashtra,13327846,36.9929269227296
EXP_8421,Electronics,Rajasthan,24814559,52.32285276738313
EXP_8203,Electronics,Haryana,55059050,24.961804816006165
EXP_2831,Machinery,Maharashtra,10652701,43.89956590059067
EXP_2718,Pharmaceuticals,Telangana,79937249,43.49565541221176
EXP_3486,Engineering,Gujarat,72497458,19.790035198013488
EXP_1767,Machinery,Delhi,32940663,69.59449019544599
EXP_6751,Chemicals,Gujarat,43897737,22.902191200251202
EXP_1559,Pharmaceuticals,Haryana,16564802,15.588142477120126
EXP_7649,Engineering,Haryana,75414857,52.502321249213146
EXP_8421,Engineering,Tamil Nadu,6496694,28.54692210376516
EXP_6416,Textiles,Rajasthan,55458059,46.4576861164114
EXP_5978,Engineering,Rajasthan,75152897,46.893639482122666
EXP_2944,Medical Devices,Tamil Nadu,63412666,59.43623116947966
EXP_1170,Medical Devices,Gujarat,74346792,47.8677099047912
EXP_6481,Chemicals,Tamil Nadu,8893505,59.808994884821296
EXP_2512,IT Software,Karnataka,68991038,40.40107999081384
EXP_8462,Engineering,Rajasthan,32092822,47.516130704617396
EXP_4804,Textiles,Karnataka,45844759,45.16073312095082
EXP_1511,Chemicals,Maharashtra,28692159,61.77649250405632
EXP_6709,Machinery,Haryana,2242265,52.2134909520056
EXP_6496,Chemicals,Tamil Nadu,43538899,28.69425892891593
EXP_9659,IT Software,Punjab,59682932,57.87316482218671
EXP_4848,Auto Parts,Punjab,13268987,17.68071444651319
EXP_4488,Electronics,Maharashtra,28582007,48.35046215095083
EXP_2626,Chemicals,Gujarat,18869625,37.888158303759994
EXP_9529,Electronics,Haryana,48407246,44.45844520368206
EXP_2615,Engineering,Delhi,47981624,32.810950394149515
EXP_5380,IT Software,Gujarat,26771736,48.97734885250337
EXP_9295,Medical Devices,Punjab,65657981,61.31652580444149
EXP_6533,Solar,Maharashtra,63561513,40.150183253162744
EXP_3952,Machinery,Telangana,63771820,35.30036349587793
EXP_9080,Machinery,Karnataka,37238791,26.464373362944983
EXP_5697,Medical Devices,Rajasthan,37636550,71.62671422484418
EXP_1614,Engineering,Punjab,10522298,37.622880706283404
EXP_2346,Pharmaceuticals,Delhi,75470269,41.38262367631616
EXP_6676,IT Software,Tamil Nadu,20035149,49.859566058347035
EXP_1438,Solar,Tamil Nadu,58113384,24.820020174261803
EXP_5592,Auto Parts,Gujarat,30088698,31.523903642056382
EXP_5829,Engineering,Haryana,25490305,43.327835912550405
EXP_8440,IT Software,Maharashtra,3142361,42.6445915606237
EXP_7720,Auto Parts,Maharashtra,32017256,64.07876641253873
EXP_2723,Machinery,Punjab,6857050,50.182025065735836
EXP_6657,Engineering,Maharashtra,77732834,48.69190074409775
EXP_3274,Auto Parts,Rajasthan,71900549,33.52460563743785
EXP_3361,IT Software,Telangana,20954519,30.014085088088244
EXP_7493,Textiles,Maharashtra,61950460,64.04786449053766
EXP_9794,Medical Devices,Haryana,70302109,54.32287287837906
EXP_6753,Electronics,Tamil Nadu,16083741,42.44808283459809
EXP_2871,Chemicals,Haryana,44134028,39.425666312012034
EXP_6548,Textiles,Tamil Nadu,43165890,35.8151188713936
EXP_2827,Solar,Rajasthan,42821786,64.03581918675427
EXP_1933,Pharmaceuticals,Telangana,30933857,57.12347092113688
EXP_9510,Pharmaceuticals,Maharashtra,48071736,38.18682819943685
EXP_3397,Electronics,Tamil Nadu,59318914,37.441430242282934
EXP_2078,IT Software,Rajasthan,30850244,56.223828879909036
EXP_1911,Engineering,Rajasthan,58937570,35.95666489475392
EXP_9395,Electronics,Maharashtra,21916351,45.77345261552696
EXP_4694,Engineering,Haryana,51576953,54.40538797091617
EXP_7992,Machinery,Haryana,50308800,69.56666337918
EXP_5302,Solar,Rajasthan,76922738,83.52643256916132
EXP_6161,Machinery,Punjab,54671742,19.74468394166586
EXP_6837,Engineering,Haryana,61349392,52.45193747789963
EXP_5420,Machinery,Karnataka,13802701,28.723537257716863
EXP_8993,Electronics,Rajasthan,61729739,45.608890287317884
EXP_2598,Auto Parts,Gujarat,3185702,31.21925875609192
EXP_7613,Engineering,Rajasthan,18208687,47.29556116179169
EXP_8783,Chemicals,Delhi,30639582,45.37264962414683
EXP_4193,Chemicals,Gujarat,59305330,40.64615277788889
EXP_9062,Medical Devices,Rajasthan,14353119,39.46221723102491
EXP_7337,Electronics,Tamil Nadu,13713648,24.836458277945468
EXP_8427,Textiles,Punjab,18524351,38.763605752582976
EXP_9431,Electronics,Maharashtra,2234201,48.41303371951934
EXP_6213,Engineering,Haryana,69476801,40.304722719585456
EXP_1717,Engineering,Haryana,39949219,50.44171712064174
EXP_9441,Pharmaceuticals,Telangana,48676017,57.39639968328676
EXP_9517,Electronics,Karnataka,6925632,46.108224263261356
EXP_3665,Electronics,Delhi,28969842,32.05658436942437
EXP_4422,IT Software,Karnataka,62111267,36.83280726175803
EXP_1719,IT Software,Haryana,45067857,56.18199130891187
EXP_6322,Engineering,Karnataka,22135293,63.6288635701495
EXP_5138,Electronics,Karnataka,56525929,38.67561268621781
EXP_9630,Auto Parts,Telangana,71561479,42.73253697550656
EXP_9285,IT Software,Rajasthan,2550325,42.760564877023
EXP_8434,Electronics,Haryana,53483154,64.56204137741022
EXP_6920,Machinery,Maharashtra,55632414,45.95534918803511
EXP_4126,IT Software,Delhi,10907714,52.24669278787152
EXP_3101,Medical Devices,Rajasthan,50562248,38.95054878486416
EXP_1656,IT Software,Delhi,1016065,28.844632078981054
EXP_5323,Textiles,Tamil Nadu,40547377,43.64746482101494
EXP_4742,Electronics,Gujarat,66931588,27.403179634958242
EXP_9831,IT Software,Telangana,20860211,48.99539140321635
EXP_1741,Electronics,Tamil Nadu,31198292,29.660203297373233
EXP_5221,IT Software,Gujarat,7234824,53.596921058855216
EXP_2631,Solar,Telangana,38073601,40.72289728433355
EXP_1353,Pharmaceuticals,Delhi,40012716,33.192179427183625
EXP_9482,Medical Devices,Haryana,44476099,67.84116910268166
EXP_8793,Medical Devices,Rajasthan,27086406,77.38915659947924
EXP_1278,Medical Devices,Punjab,78048921,26.23135914945898
EXP_2376,Solar,Rajasthan,19893445,33.72172394918388
EXP_3262,Chemicals,Karnataka,75668212,39.5069377047984
EXP_1569,Pharmaceuticals,Gujarat,37920313,17.500484938803975
EXP_4247,Solar,Haryana,57395590,47.29184196527735
EXP_9610,Machinery,Telangana,4486603,24.52442841492059
EXP_1424,Medical Devices,Punjab,71674696,52.19267559452124
EXP_8099,IT Software,Punjab,55145509,61.02448969166146
EXP_2969,Auto Parts,Maharashtra,42942216,50.149652549092764
EXP_7558,Textiles,Haryana,28209706,20.666142888353917
EXP_8503,Machinery,Haryana,48072389,50.12461955198292
EXP_9743,Machinery,Haryana,44193504,49.526743009856986
EXP_1576,Chemicals,Punjab,23460755,21.05577168298527
EXP_4542,Textiles,Delhi,34398412,42.38219732250702
EXP_8757,Chemicals,Punjab,50307629,34.57803925531156
EXP_5111,Engineering,Haryana,79289077,32.01223278730416
EXP_8940,Textiles,Maharashtra,33995732,43.46566978852988
EXP_3410,Engineering,Tamil Nadu,17814526,33.82572780510738
EXP_6129,IT Software,Haryana,36516857,39.7926423272214
EXP_1976,Medical Devices,Telangana,66859383,35.56781921564007
EXP_5790,IT Software,Haryana,16681990,29.90138908463269
EXP_6927,Machinery,Karnataka,16291998,43.08640061982578
EXP_3509,Solar,Karnataka,20524626,64.71899228203908
EXP_7625,Machinery,Punjab,46738731,33.96596325782147
EXP_6354,Textiles,Maharashtra,72991272,37.8892023525712
EXP_8675,IT Software,Gujarat,58220507,37.51401588304696
EXP_4065,Medical Devices,Rajasthan,39628501,49.92654847514208
EXP_8050,Machinery,Haryana,77942984,22.07999220059021
EXP_2971,Pharmaceuticals,Haryana,47133418,34.67203142489513
EXP_9873,Textiles,Punjab,30666045,71.53431998763699
EXP_3868,Chemicals,Haryana,13834451,58.408859680961086
EXP_4278,Auto Parts,Gujarat,2295071,56.15406751552512
EXP_7298,Auto Parts,Haryana,59789567,54.72813500755569
EXP_3775,Chemicals,Karnataka,37256391,48.65773478480084
EXP_4517,Textiles,Maharashtra,66288460,26.96230897592176
EXP_3339,Textiles,Karnataka,57113964,78.46096334086674
EXP_5073,Engineering,Maharashtra,72027884,25.228549667807854
EXP_9202,Electronics,Punjab,31941121,48.18490169100077
EXP_6781,Machinery,Delhi,57279287,35.776382276891106
EXP_6492,Solar,Maharashtra,41673807,31.220338694804937
EXP_7564,Engineering,Tamil Nadu,75724198,53.95366426504003
EXP_6106,Engineering,Gujarat,71089083,59.38385982806573
EXP_2747,IT Software,Haryana,74933134,53.04779961067193
EXP_9316,Engineering,Rajasthan,36568750,25.866147115520953
EXP_6309,Pharmaceuticals,Punjab,75240210,43.9046557491639
EXP_1030,Pharmaceuticals,Karnataka,47857337,50.51168255394428
EXP_3366,Medical Devices,Tamil Nadu,73133488,44.05733915829102
EXP_7480,Textiles,Haryana,30106196,49.322638675712646
EXP_2617,IT Software,Rajasthan,17912215,10.542339326772124
EXP_1027,Pharmaceuticals,Gujarat,69590366,58.31438742057995
EXP_4317,Pharmaceuticals,Delhi,68416324,78.47910865825608
EXP_5528,IT Software,Delhi,64526545,29.536484153722675
EXP_9007,Machinery,Maharashtra,29740562,50.51059775972481
EXP_5179,Medical Devices,Gujarat,58837802,15.428067619473646
EXP_9468,Machinery,Tamil Nadu,47078457,59.278143514992806
EXP_1961,Textiles,Punjab,33530388,56.8745978713158
EXP_3776,Pharmaceuticals,Tamil Nadu,10166416,36.44448770402265
EXP_9130,Machinery,Karnataka,19573282,39.20831130491295
EXP_5647,Chemicals,Maharashtra,75826778,65.59586450141906
EXP_3232,Solar,Gujarat,35269871,44.69759864635276
EXP_1882,Pharmaceuticals,Maharashtra,14540807,46.2139889771058
EXP_6623,Pharmaceuticals,Telangana,10144978,45.4672817009456
EXP_9881,Pharmaceuticals,Haryana,58817246,39.11348443142617
EXP_8588,Pharmaceuticals,Delhi,20449347,33.15472036233244
EXP_7091,Electronics,Delhi,52583050,21.740241829197913
EXP_9724,Medical Devices,Delhi,47429941,15.981707719721827
EXP_5223,IT Software,Gujarat,57425071,44.612887188005615
EXP_7227,Textiles,Tamil Nadu,63392030,30.58009571764826
EXP_2920,Engineering,Rajasthan,67609585,47.215767813787366
EXP_5538,Machinery,Punjab,69205188,36.98543700347414
EXP_7480,Pharmaceuticals,Telangana,9481019,44.66719386434808
EXP_8585,Pharmaceuticals,Tamil Nadu,15889874,5.02878295779306
EXP_7241,Electronics,Punjab,33272267,55.1911211129928
EXP_6932,Pharmaceuticals,Punjab,41672610,47.217803263187186
EXP_1715,Electronics,Telangana,65505467,42.04314031509626
EXP_6958,Engineering,Maharashtra,69507241,43.55645671081421
EXP_8618,Electronics,Telangana,8940321,61.20796691176701
EXP_3921,Machinery,Haryana,29144570,57.673802426109376
EXP_3623,Electronics,Punjab,41720947,42.318250884360424
EXP_8929,Machinery,Telangana,60353875,35.15741278233403
EXP_2978,Solar,Rajasthan,65322828,47.31733512731814
EXP_3445,Engineering,Rajasthan,39225222,46.28195085369845
EXP_3400,Solar,Punjab,654121,41.892684043308904
EXP_1166,Chemicals,Punjab,66509814,49.48213499226158
EXP_5899,IT Software,Delhi,10500624,71.58815614561027
EXP_1598,Engineering,Telangana,67326787,32.19589978147573
EXP_5035,Medical Devices,Karnataka,33705683,51.3961783063771
EXP_3434,IT Software,Rajasthan,6082105,21.180954684479918
EXP_8484,Medical Devices,Gujarat,3701556,22.99725434624141
EXP_8254,Solar,Rajasthan,27259757,61.22900255961804
EXP_2108,Engineering,Tamil Nadu,21860293,43.8922453080155
EXP_2395,Electronics,Telangana,69878924,22.356506598688917
EXP_7289,Solar,Telangana,54974000,56.573872190510876
EXP_6204,Solar,Tamil Nadu,42026107,65.40775913319344
EXP_3532,Machinery,Maharashtra,77746699,42.392575998090656
EXP_9477,Electronics,Tamil Nadu,71556143,45.34177320702006
EXP_5307,Machinery,Gujarat,29106584,44.508530137241856
EXP_7218,Electronics,Telangana,5617181,26.91144360211587
EXP_6234,Pharmaceuticals,Telangana,50628327,34.41651555127122
EXP_7446,Textiles,Karnataka,77354109,32.27914543422617
EXP_9097,Solar,Rajasthan,74419408,64.25265819108319
EXP_5393,IT Software,Haryana,24215135,69.40621732863642
EXP_8104,Chemicals,Telangana,29758278,37.13321712236007
EXP_5338,Engineering,Tamil Nadu,44671258,31.448535911369667
EXP_4173,Textiles,Delhi,41506246,36.56657807868995
EXP_9085,Engineering,Rajasthan,61475446,53.223755712974665
EXP_5936,Auto Parts,Rajasthan,47145403,47.83258147846715
EXP_2656,Textiles,Delhi,47255541,46.25507601406322
EXP_7127,Chemicals,Maharashtra,31852659,39.20460334076713
EXP_3950,Engineering,Maharashtra,31811309,49.779971902415255
EXP_6871,Auto Parts,Maharashtra,39928071,39.05816197763038
EXP_6282,Electronics,Karnataka,51000789,57.528472599394064
EXP_8270,Textiles,Maharashtra,31096573,50.39087987039576
EXP_8086,Pharmaceuticals,Tamil Nadu,75986995,48.37226850705015
EXP_2644,Machinery,Rajasthan,1673421,73.13985181296795
EXP_5643,Medical Devices,Rajasthan,30870899,39.948508172098094
EXP_7995,Auto Parts,Karnataka,17228238,12.265227968085766
EXP_5314,Chemicals,Rajasthan,52302148,52.93095101254384
EXP_6451,Engineering,Delhi,64414307,25.631485867557274
EXP_2893,Pharmaceuticals,Punjab,17667568,33.07026398055315
EXP_4335,Auto Parts,Tamil Nadu,31401489,49.69570885139357
EXP_5722,Auto Parts,Tamil Nadu,72846285,36.53243818583449
EXP_1729,IT Software,Rajasthan,40483575,59.65763515809704
EXP_3833,Electronics,Gujarat,35560286,47.221635235229
EXP_9345,Electronics,Karnataka,25295186,49.225935438158686
EXP_1659,IT Software,Rajasthan,28387098,32.09901721074434
EXP_1677,Pharmaceuticals,Delhi,63250606,28.157765901733395
EXP_8938,Solar,Gujarat,67987862,37.01880274017985
EXP_6255,Pharmaceuticals,Karnataka,76159447,47.38006135910259
EXP_9563,Chemicals,Delhi,20154662,33.68883429045434
EXP_8979,IT Software,Punjab,34229996,60.880609098413984
EXP_8602,Medical Devices,Maharashtra,71677511,59.28849913910245
EXP_3412,Auto Parts,Karnataka,57082932,31.929657718908157
EXP_5226,Auto Parts,Telangana,76746874,33.91033881135249
EXP_9846,Solar,Karnataka,18463030,40.33051568251979
EXP_1548,Medical Devices,Gujarat,50590067,68.13149212006017
EXP_5092,Engineering,Gujarat,17630060,45.19764039022951
EXP_2992,Chemicals,Tamil Nadu,62830146,28.699918666589696
EXP_6403,Pharmaceuticals,Haryana,35579906,33.480966214473575
EXP_3662,Auto Parts,Gujarat,34253100,13.956909062007503
EXP_1724,Solar,Telangana,4795985,37.882424201332796
EXP_5587,Pharmaceuticals,Gujarat,52892447,41.93049541866319
EXP_4404,Electronics,Tamil Nadu,14678409,69.2311044775126
EXP_8505,Chemicals,Telangana,73807977,52.87340362628452
EXP_6827,Auto Parts,Punjab,31211520,47.03491033314582
EXP_9939,Textiles,Haryana,46140036,57.604670950466286
EXP_5024,Auto Parts,Gujarat,26244119,33.11839052551514
EXP_3284,Auto Parts,Haryana,15704796,53.465018861950675
EXP_2611,Auto Parts,Tamil Nadu,52762221,30.36147400101027
EXP_8572,Pharmaceuticals,Gujarat,17980372,22.860492803475122
EXP_5254,Electronics,Telangana,13893680,57.830359274686174
EXP_5849,Machinery,Tamil Nadu,6860722,52.609502967013164
